id,equipment_id,scheduled_date,completed_date,maintenance_type,description,parts_replaced,cost,technician_name,predicted_failure_component,ml_confidence_score,downtime_hours,is_completed,created_at
3aa73255-7bd1-451b-8a38-a88b665e7cd7,ddbd5be4-77a3-49da-9f77-645bc86d3c01,2025-08-16,2025-08-19,inspection,Inspection maintenance: hydraulic_system service,"[""boom"", ""engine""]",248.29,Leslie Wood,,,6.6,True,2025-08-06
e63e5bfe-0125-4697-b88d-b9b69b45025b,f8749ec0-d851-455c-83eb-60e4d29f6514,2026-01-09,2026-01-14,emergency,Emergency maintenance: hydraulic_system service,"[""belts""]",859.51,Michael Allen,,,8.4,True,2025-12-26
9b2f09fd-14cd-410e-a1a8-afe2532078a9,0011544a-5ae6-409e-a953-1496a9ee0b68,2025-12-31,2026-01-01,emergency,Emergency maintenance: filters service,"[""transmission""]",171.79,Theresa Pope,,,5.1,True,2025-12-29
69ec6181-614c-48b6-b79f-dc249b751b48,4a319438-a622-4525-82e2-63c4e5e0c01f,2025-04-07,2025-04-07,emergency,Emergency maintenance: bucket service,"[""hydraulic_system""]",1811.54,Andre Hart,,,8.5,True,2025-03-31
2c2e8143-3cb6-44ee-a1dd-70802c919940,bd48f4eb-f956-4bb1-ac06-a1f66fd2f811,2025-10-18,2025-10-19,predictive,Predictive maintenance: electrical service,"[""engine"", ""tracks/tires"", ""boom""]",139.1,Samantha Pineda,electrical,0.768,2.4,True,2025-10-16
8f2a24d9-6e7a-4a40-90da-c99a524910bc,1cc3d635-aefe-4faf-93c9-ab1eec036b0a,2026-07-14,2026-07-16,predictive,Predictive maintenance: bucket service,"[""boom"", ""transmission"", ""engine""]",174.25,Ronald Nguyen,transmission,0.82,9.9,True,2026-07-04
d72cf2c9-db35-4101-b1a9-d6d42cbbb79d,fe1f38ac-424c-445e-850e-eb9c6e78e4aa,2025-08-21,2025-08-25,scheduled,Scheduled maintenance: transmission service,"[""electrical"", ""filters"", ""engine""]",130.56,Brenda Haney,,,4.0,True,2025-08-09
440ee17e-0779-48f5-8fae-42018739571b,7bc3cbca-b4c9-45c2-9c98-9a7c8435a94a,2024-11-10,2024-11-11,emergency,Emergency maintenance: hydraulic_system service,"[""engine""]",958.65,Charles Guzman,,,20.8,True,2024-11-05
48fbfb35-27f2-4a5d-ac11-dd30ea5e4708,a99138d7-fc1a-45db-abb6-6038260c9551,2026-03-25,2026-03-26,scheduled,Scheduled maintenance: transmission service,[],65.68,David Ward,,,2.5,True,2026-03-13
5f12c1fa-7e49-4df9-ab65-952b72623f86,2407b3e1-e827-4934-b475-37ac8507d2b5,2024-08-14,2024-08-19,predictive,Predictive maintenance: belts service,"[""filters""]",180.99,Samuel Potts,boom,0.719,6.0,True,2024-08-01
8e968a4a-f636-4add-9289-43108d7897a5,9d8ec58a-ad14-4ada-9df4-0b91356ed4d8,2025-12-21,2025-12-22,scheduled,Scheduled maintenance: filters service,"[""filters"", ""hydraulic_system"", ""tracks/tires""]",252.3,Jacob Hoffman,,,1.1,True,2025-12-17
23e1241a-7437-4ec6-8cde-7bf0f615f0bd,5dd9dd93-c22a-4b2b-ba08-97fd9747c57c,2026-07-02,2026-07-07,inspection,Inspection maintenance: tracks/tires service,[],34.63,Jennifer Delgado,,,5.4,True,2026-06-21
f9fb4b5c-e556-41b8-aac9-869f2b66eade,bb7743e5-e6a4-4456-b11e-b3eaaa5202b1,2025-01-31,2025-02-02,predictive,Predictive maintenance: belts service,"[""transmission"", ""filters"", ""engine""]",253.75,Sarah Green,hydraulic_system,0.947,0.1,True,2025-01-20
c5540ba2-58ba-4aa3-af67-e1d9e2652e2f,65a16bf6-20ff-4171-937d-86c87f405f07,2025-04-05,2025-04-10,scheduled,Scheduled maintenance: belts service,[],993.51,Anne Bowman,,,3.6,True,2025-03-29
0826d1e0-d07e-4e09-ab52-b815b02bfb8e,0aa11de9-1db1-4eae-a9b5-d924abe9c2a2,2026-01-17,2026-01-22,scheduled,Scheduled maintenance: boom service,"[""engine"", ""filters""]",1112.91,Melissa Patterson,,,6.9,True,2026-01-11
3c56998a-c285-4da3-8ccb-a33359cf2e4a,771c0b78-dd33-4ba3-afd4-4c7825793e20,2025-10-17,2025-10-22,inspection,Inspection maintenance: engine service,"[""electrical"", ""bucket""]",190.82,Jordan Sims,,,22.6,True,2025-10-14
4012db22-09b4-48c1-941b-057198ce3ebf,1cc3d635-aefe-4faf-93c9-ab1eec036b0a,2024-11-17,2024-11-18,scheduled,Scheduled maintenance: belts service,"[""transmission""]",1027.4,Richard Mitchell,,,16.1,True,2024-11-11
43615b0a-1df8-4f7e-b34d-5bf9dadf68d2,bd48f4eb-f956-4bb1-ac06-a1f66fd2f811,2025-11-23,2025-11-24,predictive,Predictive maintenance: electrical service,"[""transmission"", ""electrical"", ""tracks/tires""]",551.0,Stacy Mccall,boom,0.949,1.5,True,2025-11-13
d0f8c750-0195-44a3-ae0c-ce651b15dc25,33ffa60c-2ebd-487f-8318-07cb7362b922,2025-06-22,2025-06-23,predictive,Predictive maintenance: belts service,"[""filters"", ""boom""]",1476.95,Julie Manning MD,bucket,0.84,3.1,True,2025-06-19
f9767807-1b8d-455b-8f22-a55f41119950,3d21230b-decd-4931-bec1-2211e749430e,2025-04-18,2025-04-18,predictive,Predictive maintenance: hydraulic_system service,[],32.95,Michael Orozco,electrical,0.661,0.0,True,2025-04-16
a4535c8f-2f0e-4ea8-8ead-42115b7a96f6,def63940-d7aa-4277-a1e0-1d42fef8779f,2025-05-28,2025-06-02,scheduled,Scheduled maintenance: engine service,"[""transmission"", ""bucket""]",453.14,Michael Casey,,,7.0,True,2025-05-24
07ad6282-dd3e-4ad3-a3ea-dd24848913fb,d453fc78-ea1f-4a63-89b7-885207cb6d0f,2025-07-09,2025-07-09,scheduled,Scheduled maintenance: tracks/tires service,"[""hydraulic_system""]",338.92,Melissa Baker,,,1.3,True,2025-07-07
2d39d8be-9da3-4137-a6f3-ced34d3868c2,abe2f647-9c83-4219-b21e-d12d64d78f73,2025-03-31,2025-04-01,inspection,Inspection maintenance: electrical service,"[""bucket"", ""hydraulic_system""]",94.5,Dana Nunez,,,3.7,True,2025-03-20
063abf90-f803-4677-a30b-54b194b9155a,d24f3bec-a830-4056-932b-c301019d66f6,2025-01-18,2025-01-19,predictive,Predictive maintenance: belts service,[],364.93,Erin Ortiz,bucket,0.781,4.3,True,2025-01-13
76c21a9a-af5b-4c54-826c-eace093ab281,47665766-7fef-4c04-bbf4-9c08b872b5b5,2025-12-06,2025-12-10,emergency,Emergency maintenance: hydraulic_system service,"[""engine""]",66.67,Bradley Turner,,,7.0,True,2025-12-05
7d873904-3d5c-401c-8070-0e074d4dd6fc,91eb547c-4954-4ad6-a700-7fbda71130ab,2025-02-20,2025-02-24,scheduled,Scheduled maintenance: electrical service,"[""engine""]",274.49,Ashley Hall,,,20.7,True,2025-02-13
5e9f7a71-f463-42d5-81de-5fdf974c5d6b,17d127a3-7a84-4ff8-88fa-1f0f76419d22,2026-05-23,2026-05-26,scheduled,Scheduled maintenance: boom service,"[""electrical""]",73.32,Mary Bryant,,,0.9,True,2026-05-19
2211b7be-f0dc-436f-af89-789dbf3f1ad3,a7037454-abe4-4fbb-9b42-86d1f7928404,2025-05-08,2025-05-12,scheduled,Scheduled maintenance: transmission service,[],966.44,Amanda Acosta,,,16.8,True,2025-05-06
d19bee6f-1997-4846-88b7-9074ab44e34f,4d1f93ef-9f20-4d42-95b3-50f240c48266,2025-04-02,2025-04-07,predictive,Predictive maintenance: hydraulic_system service,"[""bucket"", ""belts""]",597.53,Tyler Spencer,boom,0.848,5.6,True,2025-03-28
3f830382-ed91-4077-b6a9-9143406010b6,3555aff2-951f-47ad-89fc-8e5b47203346,2024-08-21,2024-08-24,predictive,Predictive maintenance: boom service,"[""belts""]",1010.02,Crystal Powell,boom,0.726,2.2,True,2024-08-09
dc11e532-1580-47cc-a38b-7e4c5ac678f1,499b642e-2987-42c3-94fe-74da85a31dda,2025-12-03,2025-12-03,inspection,Inspection maintenance: bucket service,"[""belts""]",461.67,Jeremy Finley,,,13.4,True,2025-11-26
c5787a9c-e082-411b-bf0a-61a563c808c7,7bf4bee1-2430-439e-b790-26268f6ade58,2025-02-13,2025-02-13,scheduled,Scheduled maintenance: hydraulic_system service,"[""transmission""]",430.6,Anna Joseph,,,3.4,True,2025-02-07
a4a83e86-fa6f-4271-9511-5aee302d5998,4b215616-4579-4381-a2c1-209d11646376,2025-02-03,2025-02-05,scheduled,Scheduled maintenance: belts service,"[""belts"", ""filters""]",519.86,Michelle Jones,,,9.6,True,2025-01-25
357ac6c9-fa76-48f9-ad33-74e9d715ca9b,3ccc9093-50a4-4700-9fe0-a226f1dce9ed,2026-05-11,2026-05-12,scheduled,Scheduled maintenance: belts service,[],941.86,Joshua Smith,,,7.5,True,2026-05-06
3873dbc8-e25a-41f4-b13f-c8e8b9a25b77,ef9e32e5-45c6-4ec4-8093-3ffe87580117,2026-07-17,2026-07-22,inspection,Inspection maintenance: filters service,"[""transmission"", ""hydraulic_system""]",741.07,Matthew Williams,,,23.4,True,2026-07-05
6cc328d5-0b49-4841-8781-114b0910f861,8a3d250c-6de4-4dac-a648-94e7f1907baa,2026-02-04,2026-02-09,predictive,Predictive maintenance: filters service,"[""belts""]",346.91,Stephen Abbott,tracks/tires,0.651,4.6,True,2026-02-02
9fbda8af-2d10-42f3-987c-3dc402ca71da,7e626839-b994-4621-bcde-ddb6fe962558,2024-08-18,2024-08-20,scheduled,Scheduled maintenance: transmission service,[],533.74,Jill Mcknight,,,2.0,True,2024-08-11
802831c5-9000-42bd-ae59-15ccfbbbb28c,bd5b5537-c645-4658-8be0-185bb0f38f52,2026-02-18,2026-02-18,predictive,Predictive maintenance: hydraulic_system service,[],271.54,Lisa Williams,filters,0.673,3.1,True,2026-02-05
2e5f762c-0ca4-46d0-9e12-c4fe34fbd382,6af0c8ad-c01b-4298-8b67-49018447806d,2025-10-01,2025-10-03,predictive,Predictive maintenance: electrical service,[],12.95,Cheyenne Martinez,engine,0.73,6.3,True,2025-09-18
10eca90d-e614-43f0-8414-fdaa88bb0e4d,e6f0322b-02d1-4905-ba34-1cca3352fb8a,2025-06-07,2025-06-12,predictive,Predictive maintenance: bucket service,"[""bucket""]",554.47,Tracey Fernandez MD,boom,0.698,17.7,True,2025-06-01
c647fe09-4219-42fe-ba6f-8f3586c7f295,c29204b5-14dc-46a7-8bc4-c01de4e97b63,2025-03-02,2025-03-07,predictive,Predictive maintenance: filters service,"[""tracks/tires""]",774.86,Zachary Atkins,bucket,0.718,12.7,True,2025-02-23
b9471045-b643-43cc-95c9-be15e8f4bc57,2407b3e1-e827-4934-b475-37ac8507d2b5,2026-06-29,2026-07-03,scheduled,Scheduled maintenance: electrical service,"[""electrical"", ""belts"", ""boom""]",645.87,Laura Macdonald,,,8.1,True,2026-06-25
7be70f56-98ab-47d8-bae8-723cfaf32e9b,620b4e94-ec7b-4abc-8e70-f3e7fb3b8cda,2025-03-18,2025-03-19,scheduled,Scheduled maintenance: belts service,"[""tracks/tires"", ""electrical""]",451.6,Angela Mcdaniel,,,0.8,True,2025-03-09
f0f7f6da-a44e-4879-8a5b-1610ece050a2,56e39c99-8e5b-4b95-8676-f23869b55466,2025-02-14,2025-02-16,predictive,Predictive maintenance: tracks/tires service,"[""electrical""]",3.65,Brandy Brown,boom,0.806,10.4,True,2025-02-07
874aa180-f81a-49c5-bf2f-4261125db443,0e2e2d65-7058-4484-8176-fc5c68adb06f,2024-09-27,2024-09-29,inspection,Inspection maintenance: tracks/tires service,"[""tracks/tires""]",469.39,Dr. Eric Serrano,,,8.9,True,2024-09-14
f096c8a1-17c4-455f-b7e5-d0153178dd53,24130e7e-cf6f-4437-a686-8de546e64bf9,2026-05-07,2026-05-10,scheduled,Scheduled maintenance: belts service,"[""tracks/tires""]",325.06,Lisa Johnson,,,0.2,True,2026-04-26
8f1f2203-cbcf-4d58-a147-e32c7dcf6685,def63940-d7aa-4277-a1e0-1d42fef8779f,2026-01-06,2026-01-08,inspection,Inspection maintenance: hydraulic_system service,"[""boom""]",490.61,Kristen Braun,,,7.2,True,2025-12-25
451b7ad8-2306-44dd-b898-e158d87060dd,c812760e-d5e9-4fb4-a694-5cba6278a560,2026-03-27,2026-03-27,inspection,Inspection maintenance: engine service,"[""engine"", ""bucket"", ""hydraulic_system""]",1943.66,Charles Brown,,,10.0,True,2026-03-19
514a66d6-d06e-4244-9c04-3795c86245e8,1dce7fc2-4f7e-4246-8958-4e31a35460a8,2026-03-18,2026-03-23,emergency,Emergency maintenance: transmission service,"[""tracks/tires"", ""engine""]",1193.27,Julie Pearson,,,2.0,True,2026-03-05
770feedd-db49-454e-bc90-e93865fd0866,d7ba05dd-0ece-4250-9848-114f6f0e2ee7,2025-09-17,2025-09-20,scheduled,Scheduled maintenance: hydraulic_system service,"[""hydraulic_system""]",154.66,Donna Hill,,,9.8,True,2025-09-11
dc2d3f7e-9c00-414e-b783-924dc27b5824,b7557854-c914-4c3f-bb44-4208ef5335d1,2025-12-14,2025-12-14,scheduled,Scheduled maintenance: boom service,[],371.25,Brett Farmer,,,3.3,True,2025-12-04
0a67eaeb-f8a2-44be-924f-897964b7bf09,c48d4d39-f7d0-4924-8e75-bb6a64ece904,2025-07-30,2025-08-04,predictive,Predictive maintenance: tracks/tires service,"[""bucket"", ""transmission""]",942.47,Keith Torres,bucket,0.915,4.0,True,2025-07-16
d12e70fa-9fc1-4a0d-abd9-5ea2a80e9a36,9755da49-9715-44bb-9451-f695a12990e6,2025-03-18,2025-03-21,inspection,Inspection maintenance: tracks/tires service,"[""electrical"", ""boom""]",229.41,Joshua Arnold,,,0.7,True,2025-03-17
04a7fb3b-e2e2-4430-8622-5d131b5c5e05,acd1f775-666b-496f-9937-33deb536b8af,2024-11-03,2024-11-03,emergency,Emergency maintenance: transmission service,"[""hydraulic_system"", ""belts"", ""boom""]",815.41,Michael Dougherty,,,3.1,True,2024-11-01
06df047a-1fe4-43c5-a348-aa8a537b0285,53f3bf49-f075-4261-952d-682f64be6bb3,2025-01-03,2025-01-06,scheduled,Scheduled maintenance: belts service,[],615.69,Ryan Brooks,,,0.3,True,2024-12-21
bdc63f0a-0a96-4d43-b9e2-0d0ae3ca1566,48f2f853-5975-4db9-858c-3f5564530e33,2025-01-06,2025-01-10,emergency,Emergency maintenance: electrical service,"[""belts""]",54.6,Christy Johnson,,,5.5,True,2024-12-27
62a6faeb-4528-4e1b-99b4-bae856c31cd1,1c175d4b-1c57-4c76-9909-026fef889657,2025-12-23,2025-12-27,scheduled,Scheduled maintenance: electrical service,[],872.68,Jack Brown,,,5.2,True,2025-12-16
9ecd29db-37ab-499d-aa84-8388c9834834,e1105589-f4b9-4bbb-a8a8-6fc603567db8,2025-06-19,,inspection,Inspection maintenance: bucket service,"[""belts"", ""electrical""]",226.51,Amy Long,,,0.1,False,2025-06-05
17d5806c-39a2-449c-872a-e4ee2d40743f,c9da8ca6-3f90-4aa8-a145-4aea622dc77a,2024-10-19,2024-10-22,inspection,Inspection maintenance: belts service,"[""bucket"", ""transmission""]",1443.23,Dalton Nelson,,,20.5,True,2024-10-16
0888341d-7352-493b-855e-5f9cdc5bb7c8,d7a5d25c-f62d-4c8b-93eb-b9c95a477694,2025-08-24,2025-08-29,emergency,Emergency maintenance: transmission service,[],384.26,Donald Brown,,,1.3,True,2025-08-10
0368ec98-5aac-411f-821a-d2f38c7f9f4c,c48d4d39-f7d0-4924-8e75-bb6a64ece904,2026-01-24,2026-01-28,emergency,Emergency maintenance: boom service,"[""filters"", ""tracks/tires""]",551.11,Jose Alexander,,,0.6,True,2026-01-11
aa98baa8-e8a1-4c0c-84d2-43c4e7180148,8e7ae8fd-f5b7-47d4-81a5-ec025a3a8869,2026-04-22,2026-04-27,predictive,Predictive maintenance: bucket service,[],1155.48,Angela Brown,tracks/tires,0.857,5.8,True,2026-04-16
11facc80-cba1-44b9-8f93-569ec6ebbf8b,4bba57e3-eae8-4c6e-b9d5-8b3cd965fb65,2024-09-29,2024-10-04,predictive,Predictive maintenance: transmission service,"[""tracks/tires""]",420.23,William Wolf,filters,0.707,1.5,True,2024-09-20
89dca2fd-9d53-4076-8695-c1d15c0a48ca,ef44a4bf-5551-4082-a8dc-30786d09e2be,2025-03-30,2025-03-31,predictive,Predictive maintenance: tracks/tires service,[],1176.33,Carol Jones,engine,0.95,1.3,True,2025-03-28
e0203198-05d1-48bf-9393-8251d9ed591a,9f88c744-8230-419d-ac44-8c12c45aec98,2026-05-04,2026-05-06,predictive,Predictive maintenance: hydraulic_system service,[],682.17,Daniel Jimenez,transmission,0.883,15.7,True,2026-04-23
542ed515-b1f1-432b-b107-a06dd6b92ad1,b15e1b1c-5352-4dcb-ba88-9b37b75d8fe1,2026-03-10,2026-03-10,scheduled,Scheduled maintenance: boom service,"[""engine"", ""belts""]",387.45,Bethany Nelson,,,29.9,True,2026-03-02
b539ff9a-0ede-47ef-aa1b-86198f13de1f,156019e2-56eb-40f1-b489-21a0444b207d,2026-07-28,2026-07-28,predictive,Predictive maintenance: hydraulic_system service,"[""hydraulic_system""]",287.07,Brandon Campbell,transmission,0.904,0.5,True,2026-07-23
9b4fd3e1-9eb1-47ea-aa00-a00064e9de71,d7ba05dd-0ece-4250-9848-114f6f0e2ee7,2025-02-02,2025-02-05,predictive,Predictive maintenance: boom service,"[""belts""]",1.08,Natalie Jackson,electrical,0.949,0.2,True,2025-01-25
787705a8-4e90-4fce-8334-579f8b170a50,8730beb7-f5fc-4c1a-a9cf-187583ce9f88,2026-03-08,2026-03-12,scheduled,Scheduled maintenance: filters service,"[""engine"", ""transmission"", ""hydraulic_system""]",294.54,Jill Parker,,,9.2,True,2026-02-24
c16a9a36-95e0-4e52-9fcf-1abfac2a4c85,abde9c0a-6f8b-47a1-9208-078b30f1decc,2025-06-10,,predictive,Predictive maintenance: boom service,"[""transmission""]",74.28,Julie Barrett,hydraulic_system,0.683,6.8,False,2025-06-04
4348b00e-6b40-49e8-82b1-110a7664782b,6b0981df-5fa8-4c2a-80aa-2cf2532b88db,2025-08-11,2025-08-16,scheduled,Scheduled maintenance: boom service,"[""boom"", ""bucket""]",337.08,Sarah Tran,,,1.4,True,2025-07-30
3699e668-7b71-42f8-b532-eff8e5b82b75,0ff4f72d-1e18-4022-849e-5d7cfc79132d,2024-11-19,2024-11-19,predictive,Predictive maintenance: transmission service,[],419.31,Ashley Castro,hydraulic_system,0.943,1.0,True,2024-11-12
c2da97a3-342f-479b-8589-8faf1d71f433,215e05b6-85bb-4941-850d-7f4508c4201b,2024-10-21,2024-10-26,scheduled,Scheduled maintenance: electrical service,"[""belts"", ""bucket""]",163.78,Jeremy Sutton,,,4.2,True,2024-10-17
1a86319b-4749-4305-91d4-5d3716a95690,e5f9c625-ef35-4d40-b589-e5e8c7796840,2026-04-07,2026-04-11,predictive,Predictive maintenance: hydraulic_system service,"[""bucket""]",64.45,Edward Williams,hydraulic_system,0.798,28.0,True,2026-03-30
6d41a16c-1f13-4055-8f32-91e495546114,81c0302e-89de-45fb-adf7-ccee6ebec7fc,2026-03-08,2026-03-11,emergency,Emergency maintenance: tracks/tires service,"[""engine"", ""belts""]",241.47,James Palmer,,,3.8,True,2026-03-02
f6b37edb-2150-4608-951f-1bea0bd1af26,e897043a-a106-4f82-8982-e2790f64646c,2025-05-30,2025-05-30,scheduled,Scheduled maintenance: engine service,"[""belts"", ""transmission""]",560.54,Matthew Watson,,,13.0,True,2025-05-21
2d05cc24-4122-4263-936a-91cf2dcd6268,65a16bf6-20ff-4171-937d-86c87f405f07,2024-09-16,2024-09-18,scheduled,Scheduled maintenance: tracks/tires service,"[""hydraulic_system""]",395.01,Robin Turner,,,2.0,True,2024-09-08
0d94cb82-4835-4593-961c-ac9d26b63c96,b15e1b1c-5352-4dcb-ba88-9b37b75d8fe1,2024-10-23,2024-10-28,scheduled,Scheduled maintenance: boom service,[],484.56,Angela Russell,,,0.3,True,2024-10-14
29beb142-ee23-4e6a-8189-d018b077af57,5bbe024d-be7f-4dea-9af4-446027d6e8b5,2026-02-07,,scheduled,Scheduled maintenance: engine service,"[""electrical"", ""engine""]",21.4,Brandy Baldwin,,,7.8,False,2026-01-25
2856229a-dfd3-40a6-9ce3-2b15a6ff35d2,31742f32-cee0-4b3f-81ad-3b795aebf7f5,2026-06-01,2026-06-02,scheduled,Scheduled maintenance: engine service,[],257.97,Lisa Paul,,,7.6,True,2026-05-27
75015e07-03ea-40e8-aceb-2596d47770db,b6fddce9-34b6-4d7e-9a08-ec7ea6fe4fe1,2024-10-16,2024-10-21,predictive,Predictive maintenance: transmission service,"[""tracks/tires"", ""hydraulic_system""]",1750.72,Mark Wang,tracks/tires,0.709,9.6,True,2024-10-13
2ffd442d-4fda-4016-b257-c13315a86802,914f974b-1a14-4400-a630-5228c6c8979e,2026-06-11,2026-06-13,scheduled,Scheduled maintenance: hydraulic_system service,"[""electrical"", ""bucket""]",606.67,Karen Perez,,,8.3,True,2026-06-05
388d21f1-c15e-46cd-824c-ef53a295aad2,c4ebb8c0-1833-4d0d-865d-b50758a8997f,2025-05-30,2025-06-02,predictive,Predictive maintenance: boom service,"[""filters"", ""bucket"", ""electrical""]",222.32,Joshua Clark,bucket,0.745,6.8,True,2025-05-23
9d0415e6-f151-4462-9b1a-eb6176dc24ac,05e05424-938e-4e3b-8ae0-2a6982435e87,2026-03-06,2026-03-06,scheduled,Scheduled maintenance: boom service,"[""bucket"", ""electrical""]",25.64,Jessica Wilson,,,11.9,True,2026-03-04
7dc93847-186c-43f3-9a18-8e9f739278f1,4d1f93ef-9f20-4d42-95b3-50f240c48266,2025-06-23,2025-06-23,predictive,Predictive maintenance: tracks/tires service,"[""tracks/tires"", ""bucket"", ""boom""]",509.38,Jessica Powers,tracks/tires,0.888,5.0,True,2025-06-10
e1a24445-3dc6-4138-8a8f-137cefd2165f,9e63695f-0c10-4a4b-a2e3-87826df60aaa,2025-07-07,2025-07-10,scheduled,Scheduled maintenance: filters service,"[""bucket""]",821.69,Sarah Lawrence DVM,,,14.5,True,2025-07-04
82fe5e8d-7bc6-4f30-abac-66c963f585ad,3b7f53dc-89bc-42d5-bba4-4b64972c25dc,2024-10-26,2024-10-28,scheduled,Scheduled maintenance: hydraulic_system service,"[""electrical""]",968.15,Amanda Rivera,,,0.1,True,2024-10-25
61f38b68-d5af-41bc-8b81-8ba401d68e8a,914f974b-1a14-4400-a630-5228c6c8979e,2024-11-29,2024-12-04,scheduled,Scheduled maintenance: transmission service,"[""filters"", ""belts""]",426.67,Kevin Daniel MD,,,4.2,True,2024-11-19
b907124f-437d-4f3c-9c10-c47093637a5a,e8ecf91b-f527-474a-8b94-06595d7e34e5,2026-03-18,2026-03-18,scheduled,Scheduled maintenance: hydraulic_system service,"[""engine"", ""filters"", ""boom""]",39.43,Erin Williams,,,8.6,True,2026-03-09
affe42f3-6362-409b-93bc-bac76213079d,5db396a8-9563-450f-b718-8a2af4a5c278,2024-08-09,,scheduled,Scheduled maintenance: hydraulic_system service,[],124.35,Carmen Liu,,,2.7,False,2024-07-31
120527b9-9db9-45c5-be08-c5ef4e806701,5aeb4d24-f2c3-4048-bc18-aa047ef63c9c,2024-10-13,2024-10-17,predictive,Predictive maintenance: boom service,"[""hydraulic_system""]",75.74,Jeffrey Rogers,filters,0.704,5.7,True,2024-10-11
38401825-5142-42ee-bca1-209e7b51b2ad,9238ff1c-1a62-41b7-931f-170b0ad7e1d5,2025-05-25,2025-05-28,emergency,Emergency maintenance: tracks/tires service,"[""electrical"", ""engine""]",999.51,Laura Hughes,,,13.0,True,2025-05-24
1f3c1675-048f-488a-8087-7a6bcb3e3310,ef44a4bf-5551-4082-a8dc-30786d09e2be,2025-01-13,,scheduled,Scheduled maintenance: transmission service,"[""bucket""]",353.69,Elizabeth Navarro,,,45.7,False,2025-01-07
94c5f892-0c43-4a1a-9f9d-97ec56a3fc20,38f9ff9c-c99e-4a6d-8c84-69f47f0d7c55,2024-10-14,2024-10-18,emergency,Emergency maintenance: hydraulic_system service,[],1144.27,Mariah Henson,,,13.3,True,2024-10-07
8ee06390-9b6b-428a-bad8-f02839714b71,e353b71f-4e57-41df-983e-49758c475124,2025-04-06,2025-04-07,scheduled,Scheduled maintenance: hydraulic_system service,"[""electrical"", ""transmission"", ""boom""]",8.89,Tyler Williams,,,21.3,True,2025-04-04
33939c03-292c-47a8-a753-18767a19d3aa,d38182d3-7ec9-41ee-9d28-5cc0e6891e45,2026-07-04,2026-07-07,scheduled,Scheduled maintenance: filters service,[],228.41,William Rogers,,,6.5,True,2026-06-28
97e0a99a-51b8-4643-b569-948c1c974a37,851c4755-6988-422f-a3f4-87f4ac5ebbe1,2025-06-25,2025-06-27,scheduled,Scheduled maintenance: transmission service,[],218.01,Mandy Bentley,,,2.0,True,2025-06-21
7d4fa638-82b2-44ad-a9a1-66d327373999,59b35768-9f6d-4676-8135-cf5cc838a9a8,2026-06-29,2026-06-30,emergency,Emergency maintenance: boom service,"[""belts"", ""hydraulic_system""]",1379.86,Jamie Stein,,,23.1,True,2026-06-17
ce126bb7-2794-4802-9d88-efbb1193f0a6,afae5247-56ca-4e22-b66c-f8c8145a478f,2025-11-30,2025-11-30,scheduled,Scheduled maintenance: belts service,"[""transmission"", ""tracks/tires""]",968.16,Joshua Thompson,,,6.0,True,2025-11-17
